ID,Precio,Moneda
F1122369001,,
F1121805106,,
F1120129032,,
F1120129031,,
F1120129033,,
F1121805105,,
F1121805110,,
F1121805102,,
F1121805100,,
F1121805104,,
F1121805108,,
F1121805107,,
F1121805109,,
F1121805101,,
F1121805103,,
F1120129035,,
F1121801058,,
F1121801059,,
F1121585003,,
F1120129027,,
F1121844054,,
F1121844055,,
F1121805127,,
F1121844056,,
F1121844057,,
F1121801057,,
F1120305011,,
F1120305013,,
F1120305014,,
F1120305019,,
F1120305016,,
F1120305017,,
F1120305018,,
F1120305020,,
F1120344007,,
F1120305001,,
T1120344008,,
T1120305006,,
F1120305007,,
T1120305008,,
F1120305009,,
F1120305010,,
F1120344006,,
T1120305005,,
T1120115001,,
F1120115002,,
F1121801013,,
F1120344010,,
F1120344003,,
T1120344004,,
F1120344005,,
F1120344002,,
F1120305021,,
F1120305022,,
F1120305023,,
F1120305003,,
F1120305004,,
F1120305015,,
F1120305002,,
F1121801018,,
F1120175002,,
T1120175003,,
F1120175006,,
F1120175007,,
F1120175008,,
F1120175004,,
F1120175005,,
F1120175010,,
F1121801014,,
F1121801015,,
F1121801017,,
F1121805025,,
F1121805047,,
F1121805010,,
F1121805032,,
F1121805058,,
F1121805043,,
F1121805043,,
F1121805045,,
F1121805066,,
F1121805029,,
F1121805030,,
F1121805031,,
F1121805055,,
F1121805035,,
T1121805003,,
F1121805039,,
F1121805049,,
F1121805065,,
F1121805001,,
F1121805002,,
F1121805125,,
T1121805064,,
F1121805033,,
F1121805034,,
F1121805004,,
F1121805005,,
F1121805006,,
F1121805062,,
F1121805088,,
F1121805090,,
F1121805026,,
F1121805027,,
F1121805007,,
T1121805008,,
F1121805075,,
F1121805076,,
F1121805037,,
F1121805052,,
F1121805089,,
F1121805068,,
F1121805082,,
F1121805083,,
F1121805084,,
F1121805085,,
F1121805086,,
F1121805069,,
F1121805124,,
F1121805092,,
F1121805054,,
F1121805042,,
F1121805120,,
F1121805121,,
F1121805122,,
F1121805123,,
F1121805094,,
F1121805095,,
F1121805096,,
F1121805041,,
F1121805081,,
T1121805017,,
F1121805018,,
F1121805019,,
T1121805023,,
F1121805118,,
F1121801060,,
F1121805020,,
T1121805022,,
F1121805021,,
F1121805097,,
F1121805098,,
F1121805053,,
F1121805099,,
F1121805119,,
F1121805024,,
F1121805067,,
F1121805112,,
F1121805111,,
F1120185003,,
F1120140001,,
T1121805015,,
F1121805061,,
F1121805057,,
F1121805114,,
F1121805113,,
F1121805115,,
F1121805009,,
F1121805012,,
F1121805013,,
F1121805050,,
F1121805059,,
F1121805060,,
F1121805014,,
F1121844003,,
F1121805016,,
F1121805056,,
T1121805028,,
F1121805087,,
F1121805117,,
F1121805074,,
T1121805036,,
F1121805072,,
F1121805073,,
F1121805077,,
F1121805078,,
F1121805091,,
T1121805044,,
F1121805063,,
F1121805080,,
F1121805093,,
F1121805040,,
F1121805046,,
T1121805011,,
F1121805051,,
F1121844019,,
F1121844063,,
F1121844064,,
F1121844020,,
F1121844021,,
F1121844058,,
F1121844001,,
F1121844013,,
F1121844004,,
F1121844022,,
F1121844023,,
F1121844006,,
F1121844009,,
F1121844010,,
F1121844011,,
F1121844014,,
F1121844015,,
F1121844016,,
F1121844017,,
F1121844018,,
F1121844027,,
F1121844028,,
F1121844008,,
F1121844012,,
F1121844024,,
T1121801001,,
F1121844062,,
F1121844031,,
F1121844032,,
F1121844038,,
F1121844035,,
F1121844059,,
F1121844047,,
F1121844048,,
F1121844052,,
F1121844051,,
F1121844053,,
F1121844043,,
F1121844044,,
F1121844045,,
F1121844046,,
F1121844025,,
F1121844026,,
F1120344009,,
F1121844007,,
F1121844037,,
F1120344016,,
F1121844033,,
F1121844034,,
F1120344014,,
F1121844050,,
F1121844039,,
F1120344012,,
F1120344001,,
F1121844041,,
F1121844036,,
F1120344011,,
F1120129014,,
F1120129015,,
F1120129016,,
F1120129017,,
F1120129010,,
F1120129005,,
F1120129001,,
F1120129020,,
F1120129002,,
F1120129003,,
F1120129004,,
F1120129007,,
F1120129006,,
F1120129029,,
F1120129008,,
F1120129009,,
F1120344013,,
F1121844060,,
F1121844030,,
F1121844029,,
F1120129011,,
F1120115015,,
F1120115011,,
F1120115014,,
F1120115013,,
T1120115011,,
F1120115016,,
F1120115003,,
F1120115006,,
F1120115004,,
F1120115007,,
T1120175001,,
F1120115005,,
T1120115009,,
T1120115010,,
F1120115008,,
F1120115012,,
F1121801037,,
F1121585002,,
F1121585001,,
F1121801016,,
T1121801034,,
F1121801035,,
T1121801004,,
T1121801032,,
T1121801033,,
F1121801005,,
F1121801010,,
T1121801019,,
F1121801012,,
T1121801006,,
T1121801007,,
F1121801008,,
F1121801009,,
F1121801011,,
T1121801020,,
T1121801021,,
F1121801039,,
F1121801040,,
F1121801022,,
F1121801023,,
T1121801024,,
F1121801002,,
F1121801025,,
F1121801026,,
F1121801027,,
T1121801028,,
F1121801029,,
F1121801030,,
T1121801031,,
F1121801041,,
F1121801042,,
F1121801043,,
F1121801044,,
F1121801038,,
F1121801048,,
F1121801049,,
F1121801050,,
F1121801051,,
F1121801052,,
F1121801053,,
F1121801054,,
F1121801055,,
F1121801056,,
F1121801027,,
T1121805070,,
F1121801003,,
F1120115017,,
F1120129013,,
F1120129030,,
F1120129018,,
F1120129034,,
F1120129021,,
F1121801046,,
F1120129019,,
F1120129026,,
F1120129025,,
F1120129024,,
F1120129023,,
